,figurative,include,start_localtime,network,spoken_by,text,URL,program_name
536,True,True,2016-09-08 18:00:00,CSPAN,Jeb Hensarling (R-Texas; Financial Services Committee Chair)," with consumer <b>protection</b> <b>is</b> <em>strangling</em> <b>small</b> <b>businesses.</b> we need to pass this bill, again, because the cost of securities registration is falling heaviest, heaviest on our small companies. another bill in this package, mr. chairman, is h.r. 4850, the micro offering safe harbor act, sponsored by the gentleman from minnesota, mr. emmer. and this would give really small businesses and startups more flexibility to raise funds from existing relationships without having the added cost having to register with the securities and exchange commission. the third bill in this package is h.r. 4852, the private placement innovation act, sponsored by the chairman of our capital markets subcommittee, the gentleman from new jersey, mr. garrett. and it helps the bipartisan jobs act reach its full potential by maintaining a clear and commonsense approach to regulations for private offerings. again, it simply helps smaller companies raise capital. you cannot have the benefits of capitalism for american families without capital. i commend each of my colleagues on the house financial services committee ",https://archive.org/details/CSPAN_20160908_180000_U.S._House_of_Representatives_Legislative_Business,U.S. House of Representatives Legislative Business
537,False,False,2016-08-06 23:00:00,SFGTV,," going going to need money for military and law enforcement but <b>the</b> <b>real</b> <em>strangle</em> <b>hold</b> <b>of</b> the gun regulations shows that the process is broken and unlikely to lead to reforms in the gun laws that's why we need to look at other affordable housing bonus program to effect the changes and the campaign is one possibility of making the principle regulations in the firearms so thank you for your time and consideration. >> thank you is there any public comment on item art public comment is closed. >> thank you thank you for your interests. >> so a motion has been made to continue this item colleagues, can i have a motion? >> without objection that that item passes. >> next item 13. >> all right. another fun topic >> again, this item is follow-up to the boards at the december 2015 board meeting they voted to instruct staff to come back to the boards with a plan to devest from his thermal holdings we have identified in the report that we present to you are the holdings that are valued at over 50 mental illness and we have those in the companies. >> we've provided the companies that are in t",https://archive.org/details/SFGTV_20160806_230000_Retirement_Commission_71316,Retirement Commission 71316
538,True,True,2016-10-19 12:00:00,CSPAN2,John Fleming (R-Louisiana; US Senate Candidate)," rocky at best. energy executives are complaining <b>of</b> <b>a</b> <em>regulatory</em> <b>onslaught.</b> <b>most</b> of the key policy drafted are you coming from the white house or from federal agencies, not the u.s. senate, not the u.s. house. there are possible restriction on offshore and onshore drilling. there are also plans about financial assurances and a well-controlled rule. as louisiana's next senator would you view such actions as a regular overreach or inappropriate use of authority? >> first of all i can tell you as a strong and proven conservative i am very protective of our energy industry is so important in louisiana. i serve on natural resources committee. i'm the subcommittee chairman and we deal with these issues, well bore rules, offshore drilling, all of these things. you are right, jeremy. the federal government is absolutely strangling our energy industry and they're doing it to literally. they are bragging about it. they shut down the coal industry essentially. they're going after the oil industry and 50 natural gas is a transitional fuel. i guess what they want us to do is live on windmills a",https://archive.org/details/CSPAN2_20161019_120000_Key_Capitol_Hill_Hearings,Key Capitol Hill Hearings
539,False,False,2016-09-21 19:00:00,CSPAN3,," cummings, members of the company i'm dr. douglas throckmorton deputy <b>director</b> <b>for</b> <em>regulatory</em> <b>programs</b> <b>at</b> the fda. thank you for this opportunity to appear before you today. to discuss fda's role in ensuring the safety, efficacy and availability of epinephrine auto injectors. as chairman chafe gets said epinephrine auto injectors are critically important and potentially lifesaving for patients who suffer from a severe allergic iraqis called anaphylax anaphylaxis. when a patient requires this medication seconds count and it must work every time. to ensure this it is critical that the medication perform as designed. at the fda we are aware of the recent spikes in the price of epipen. in fact, i am personally aware of it as my son carrie is an epinephrine auto injector for his allergies. although fda does not have a regulatory role in the pricing of drug products we do play a critical role in ensuring that patients have access to beneficial medicines. we also recognize that when more than one version of a drug, especially a generic version, is approved, it can improve marketplace competition",https://archive.org/details/CSPAN3_20160921_190000_Politics_and_Public_Policy_Today,Politics and Public Policy Today
540,False,False,2016-09-25 19:31:00,CSPAN,,"<b></b> <em>stranglehold</em> <b>on</b> <b>the</b> market, you can do what you want in terms of pricing? >> sir, we have had many competitors in and out of this marketplace. >> they don't equal 6% of the market, ms. bresch. that doesn't even pass the giggle test of what you are asserting. you have had a monopoly and it is at the expense of people who need it. this is live-saving in some cases. people who risk anaphylactic shock don't have a choice. they have to use it. and i'm wondering what your sense of social responsibility is to those people. i mean, how do you balance -- i'm looking. i could go through for you, statements you made and the company has made in the annual reports to investors. and it sure is a different set of statements than we have heard today. i didn't hear the humanism, philanthropic call. i heard statements about favorable pricing. i heard statements about how it has delivered double digit growth to date. that's because of your price. i heard >> but, sir, it's also because we were reaching double the amount of patients and protecting and having the ability to be prepared with an epipen. s",https://archive.org/details/CSPAN_20160925_193100_Mylan_Inc._CEO_Heather_Bresch_Testifies_on_EpiPen_Price_Increases,Mylan Inc. CEO Heather Bresch Testifies on EpiPen Price Increases
541,False,False,2016-03-30 14:00:00,CSPAN,," from this area have told <b>me</b> <b>regulations,</b> <em>regulatory</em> <b>climate</b> <b>is</b> the worst they have ever seen it. i have a friend who is a farmer. it is like a puddle and they consider it a lake. we are going to make our country so great again. we are going to make our country so strong again. our military is going to be so amazing. we will never have to use it. i never wanted to go into iraq. all of these guys think i'm a tough guy so i will be quick with the trigger. i didn't want the trigger. when obama left, he should not have left the way he did. he gave a certain date and the enemy said it cannot be possible. nobody can be that stupid. i actually don't think it hurt that much that the enemy when not believe anybody would be stupid enough to give a date. they pulled back and then you see what happened. they went in with fury. how about the 50 soldiers he sent a couple of months ago? he sent 50 of our finest. instead of sending them quietly, what does he do? he sends them in, makes a big press conference that we are sending 50 soldiers into iraq, syria. now, these soldiers have a big target on ",https://archive.org/details/CSPAN_20160330_140000_Key_Capitol_Hill_Hearings,Key Capitol Hill Hearings
542,True,True,2016-12-28 10:00:00,FBC,host," points to close at an all. >> president-elect donald trump pledged to <b>cut</b> <b>back</b> <em>strangling</em> <b>businesses.</b> <b>starting</b> with the dodd-frank law. peter burns has more on the story. peter. reporter: president-elect tom said the president obama and regulations have heard economic growth. >> dodd-frank has been a disaster make it hard for small businesses to get the credit they need. >> the banks are loaning money to people that need it. reporter: republicans in congress want to repeal and replace dodd-frank which president obama signed into law in 2010 after the financial crisis and billions in taxpayer-funded bailout. the limits on mr. bank at cities such as trading in derivatives securities and kind of tough new rules and create a new regulatory bodies including the consumer financial bureau and beefed up powers for federal reserve and other agencies. during the transition the website said the economy does not work for working people. bureaucratic red tape at washington mandates are not the answer. generally, republicans have increased bigger cash cushions from mistakes. >> that came into plac",https://archive.org/details/FBC_20161228_100000_FBN_AM,FBN AM
543,True,True,2016-05-18 16:00:00,CSPAN2,Dan Sullivan (R-Alaska; Senate)," projects that aren't ready for development because of the burdensome <b>permitting</b> <b>and</b> <em>regulatory</em> <b>requirements</b> <b>that</b> we often see from the federal government is not a sound use of taxpayer dollars. a recent column in ""the wall street journal"" points out that of the $800 billion of taxpayer money that was passed several years ago as part of the president's stimulus package, only $30 billion was spent on transportation infrastructure. that's remarkable. $800 billion. only $30 billion. why? one of the big reasons why is because these infrastructure projects were not shovel-ready because of the own you arous permitting -- because of the onerous permitting requirements. consider this, mr. president. the average time for an environmental review for a major transportation project in the united states has increased to a staggering eight years -- eight years. to get a transportation project approved in terms of permitting -- eight years in 2011. and that's up from 3.5 years in the year 2000. so we've more than doubled the time in less than seven years because of federal permitting requireme",https://archive.org/details/CSPAN2_20160518_160000_US_Senate,US Senate
544,False,False,2016-05-31 23:00:00,CSPAN3,,". even if we were able to implement a temporary <b>legislative</b> <b>and</b> <em>regulatory</em> <b>moratorium</b> <b>on</b> the sharing economy as you suggested, you correctly point out there are a meyriad of relevant state and local laws that bear on this sector. how would you address inconsistencies between federal action versus state and local? >> yes. i say two things to that. the first is i think there's room for an increased dialogue between the federal government and the states about what the common rules should be. you know, we would like, i think, ideally for there to be consistency at the federal and state levels and so encouraging reform at the state level, manages reform at the federal level be important. and the second is that congress can, to some extent, preempt state laws using the commerce clause and there's room for debate about where that line is. but i think there is scope for preempting a lot of the state legislation now. >> okay. thank you very much mind ti. the ranking member recognized for five minutes. >> thank you, mr. chairman. mr. kennedy, in your testimony, you touch on this issue but i'd ",https://archive.org/details/CSPAN3_20160531_230000_Key_Capitol_Hill_Hearings,Key Capitol Hill Hearings
545,False,False,2016-02-03 10:00:00,KOAA,,"<b></b> <b>sometimes</b> <em>strangle</em>. <b>we</b> <b>get</b> instanteans tt are just like the inant pocal an we hed ou the incident anas is often people from acting on . stocks are no fferent. now weend to think about commodits the me way we think about the tides of t ocean. let'e that example tight. when things are good tid coming in,verything in the ter ll re as it comes gentol towards thebeach. a day at theeach. when the tide is gng out, though, everything drowns as it getswept out tsea.stocks are more complicated an that analogy. when imes to the stock maet there areicious rip tides, if you wi, unr to that cannot onolled d right s like we have rip tides l ov the pce with a lifeguard this beach. rip tide ritide number e is decline in ierest rates. in the past they have generally been like a tideoming in. they raised the level and ce positive aion foeverytng you want to, everything you want to buy comes to the shore. en rateslummet rapidly a they d t, rip def rry that overwhelmed the futal positives. right teare sinking so somewhere. even if we can't getur arm around. and that rip tide is creating a huge flight to sa",https://archive.org/details/KOAA_20160203_100000_Mad_Money,Mad Money
546,False,False,2016-09-09 15:00:00,CSPAN3,," get god out of government and <b>crush</b> <b>and</b> <em>strangle</em> <b>our</b> <b>religious</b> freedoms that made this country so great. the same supreme court has a chief justice, the top justice of the supreme court, the prototype for the rest of the supreme courts throughout the history of our nation. he said that. the bible is the best of all books. read it and regulate your life by its principles. why? because they're good for all. regardless of your ideologies or your economic class or your race. there was a french statesman, perhaps you have heard this quote. who understood the devastation to france after the revolution, and yet looked over at the american revolution and saw that there was such strength in america, and america had come to a place of being a pinnacle nation. it was so blessed, the people had a character about them. and there was a freedom about the way that they lived that was just otherworldly. and he went to america to try to understand what was the source of its greatness. alexis, and he has been reported to say, i saw it for the key to the greatness and genius of america in her harbors",https://archive.org/details/CSPAN3_20160909_150000_Politics_and_Public_Policy_Today,Politics and Public Policy Today
547,False,False,2016-09-22 12:00:00,CSPAN2,," consumers who have no choice. if i understand it, you've <b>got</b> <b>a</b> <em>strangle</em> <b>hold</b> <b>on</b> the market. you control 94% of this market, correct? >> we have a large market share the we don't control. at any point speed i will withdraw the word troll, ms. bresch, if it of things you. you have 94% of the market share. >> correct.xp >> i call that a strangle hold, a lot of control to you don't want to call control, don't. but consumers are experiencing a little different. because you're such a stringt hold on the market you can do what you want in terms of pricing, and you have. >> we've had many competitors in and out of this market place but, in fact, that just underscores the complexity -- >> don't even equal 6% of the market, ms. bresch. that doesn't even pass the giggle test what you are asserting. you virtual have a monopoly and you've used it to your advantage but, unfortunately, it at the expense of people who need it. this isn't life-saving drug inis some cases. people the risk anaphylactic shock don't have a choice. they have to use it. and i'm wondering what your sense of social responsibility ",https://archive.org/details/CSPAN2_20160922_120000_Key_Capitol_Hill_Hearings,Key Capitol Hill Hearings
548,False,False,2016-02-03 10:00:00,BLOOMBERG,," that tells me <b>there</b> <b>are</b> <em>regulatory</em> <b>concerns.</b> <b>chemchina</b> we have been asking why syngenta is trading so low. traders and investors are at thisand are looking with antitrust questions. they have made the offer and it is the biggest chinese acquisition of all time if it goes through, but we have to see if they can pull it off. francine: it is the chinese state-owned companies so it would pose security risks? aaron: that is the way to look at it. in the u.s., does it have facilities? u.s.s to be approved by regulators. the agriculture sector has strategic implications. because it is a chinese state backed entity, we know that it has been used as a political tool, so that raises questions. tom: i've heard twice in the conversation the phrase ""state -backed."" is this the chinese government buying property in europe? a presence inget agrochemicals and maybe become the biggest player in the world. the chairman behind chemchina is a private businessman. he has done deals before, and this is also part of his strategy. tom: who's the regulatory adult in the room that will view this in europe? eu ",https://archive.org/details/BLOOMBERG_20160203_100000_Bloomberg_Surveillance,Bloomberg Surveillance
549,True,True,2016-08-11 16:00:00,FBC,host," regulation. obviously they can't regulate themselves. now we see what <b>kind</b> <b>of</b> <em>stranglehold</em> <b>that</b> <b>puts</b> on the american public, it is kind of interesting that hillary will ask for even more. >> way. this is where hillary clinton does fail to understand how a business works. you have to give it to donald trump when it's able to talk about his father's story about how he would build a structure, build a house and having first-hand experience of what it means to be able to be a job creator, for example. that is something hillary clinton does not understand. she is proposing more tax hikes, more federal spending, more regulation, which is the status quo economic agenda. what we do need is to bring in more wealth into america, which is something trump talked about. for hillary clinton, is just a misunderstanding of how we need to be pushing more investment into the united states. i think our policies are much the same as what we've seen with president obama. it's not working. when you talk to any small business owner, we have a small business. it really does impact regulation to impact how you were",https://archive.org/details/FBC_20160811_160000_Cavuto_Coast_to_Coast,Cavuto Coast to Coast
550,False,False,2016-08-09 17:15:00,CSPAN2,,"<b></b> <em>strangling</em> <b>it</b> <b>rather</b> they know it nor not. both of them. >> okay. we have enough time for one or two others. can we have the mike back here, chris? >> i want to thank everyone who joined this panel. i want to talk about the things that have been mentioned about turkey and isis issues. i don't want to go into details about the speculations but turkey and the turkish government, i think, it is some kind of, ideology and relating this country to this ideology and respecting this in the last couple months. one of the panelists asks why litt it happened at night. it was planned for 3 a.m. in the morning. we see that from the officers and the federation of the coup that it was supposed to be starting at 3 a.m. in the morning but since a major from the military informed the intelligence agency in turkey they had to start the coup earlier than planned. why the coup people didn't just cut the communication system -- actually they tried to do so. they tried to capture the base that controls the communication in turkey but they failed. and when they failed they decided to go on the base and -- ",https://archive.org/details/CSPAN2_20160809_171500_Key_Capitol_Hill_Hearings,Key Capitol Hill Hearings
551,True,True,2016-06-23 02:46:00,CSPAN2,Blaine Luetkemeyer (R-Missouri), independence of monetary policy <b>versus</b> <b>the</b> <em>regulatory</em> <b>accountability</b> <b>when</b> this was going through i was not here but the senator talk about breaking those out but on page six i have to ask to maintain our holdings help maintain the initial conditions to reduce the risk to lower the fed funds rate ino yesterday in the senate you said you do have the ability to go to dash rates? >> no. said. >> but it is that you were referring to? at no where else we go and i am curious by what authority do you have to go negative? >> was not referring to the possibility of negative interest rates but the higher the fed funds rate that we could achieve a the more ability we could have to respond to the fed funds rate. >> awad you could clarify. highlighting the fed's exposure to the kerry trade peasantries to financial fragility before the panic previously expressed your support using extreme worst-case scenarios and in reference to the ranking members question talking about brexit with risk management and given your belief and the value of stress testing is an appropriate to stress test of the balance s,https://archive.org/details/CSPAN2_20160623_024600_Janet_Yellen_Testimony_on_U.S._Monetary_Policy_and_the_Economy,Janet Yellen Testimony on U.S. Monetary Policy and the Economy
552,True,True,2016-04-24 09:00:00,FBC,John Stossel,". they became too pular <b>regulators</b> <b>to</b> <em>strangle</em>. <b>there's</b> <b>no</b> <b>evididence</b> <b>that</b> <em>regulatedd</em> <b>cabs</b> <b>are</b> safer. >> in new york, licensed d cab driver jumped aurb, hit a woman and a admitted, i shouldnt be driving. ththatat doesn't cry out for les sasafety regulations, a and it actually c cries out forore vigoro enforcemt the safety regulations. >> of courseththat regugulation kes it hard for outsiders to compete. >> most of theulules that e exis in the transportation industry are designed to proctct existing transportitionrotect existin transportation companies from competition. >> in many cities no ininnovati tataxi company dars open.n. in nashville,e,tennessee,e, bureaucrats demanded t that eve car service must charge at least $45 a ride. >> i have to charge them $45 going fou blocks. nobody's goingg to ride for 45. >> it was all protectionisism, protect taxax industry. >> w when heststarted met liryr, it w was a great success, but t new $45 minimum ended that. >> we lost all ourur cliess and theyey went backtoto taxis. >> he fought nashville's rurule in court but t the bureaucrats wowon. wh",https://archive.org/details/FBC_20160424_090000_Stossel,Stossel
553,False,False,2016-06-04 22:00:00,FBC,," or even france, a lower level, command economies. not quite socialist <b>but</b> <b>the</b> <em>strangle</em> <b>entrepreneurship</b> <b>they</b> leed down the dead end roads. >> i wonder if sean penn and other movie stars think that socialism in venezuela is so wonderful, what do they say now? there they are, the gang of 4. >> bring them down for a field trip class. >> let them go down. . >> coming up. 38,000 jobs last month, we'll tell you what this mean for so-called recovery, coming up next. >>announcer: forge your stronghold! train a mighty army! join players around the world! and win a war of strategy! vikings: war of clans play for free now! i hate the outside. well, i hate it wherever you are. burn. ""burn."" is that what the kids are saying now? i'm so bored, i'm dead. you can always compare rates on progressive.com. oh, that's nice, dear. but could you compare camping trips? because this one would win. all i want to do is enjoy nature and peace and quiet! it's not about winning. it's about helping people find a great rate even if it's not with progressive. -ugh. insurance. -when i said ""peace and q",https://archive.org/details/FBC_20160604_220000_Making_Money_With_Charles_Payne,Making Money With Charles Payne
554,False,False,2016-08-30 11:00:00,BLOOMBERG,," from <b>the</b> <b>fiscal</b> <em>regulatory</em> <b>authorities</b> <b>to</b> take measures to boost growth that are out of our control. that is the big take away from the interview this morning. and--- one and done, thank you. the implied probability of a rate hike sitting in the 30's, around 36%. markets are pricing in some kind of move in september. it's like reading tea leaves. caroline: i'm reading that data as it comes out through the week. closer to home, guy johnson joins us from london to look at the eu and u.k. data. data is u.k. interesting. the eu data is probably a little worse. the stock about the eu data. the confidence number dipping people are notnk taking this seriously at this stage. it was a dip that was worse than anticipated. we got down to the 103. we have been reeling from the brexit story and are waiting to see how the data develops. the data are painting a conclusive picture. economic confidence is dropping, but nevertheless, we wait for mario draghi to give us his take on whether or not it is significant. there will be some effect, but it is at the moment very limited. ecb,ine: in terms of t",https://archive.org/details/BLOOMBERG_20160830_110000_Bloomberg_Go,Bloomberg Go
555,False,False,2016-12-29 01:56:00,CSPAN,," consumers who have no choice. if i understand it, you've <b>got</b> <b>a</b> <em>stranglehold</em> <b>on</b> <b>the</b> market. you control 94% of this market. is that correct? >> sir, we have a large market share. we don't control. >> i'll withdraw the word control, ms. bresch, if it offends you have 94% of the market. >> yes. >> yes. >> consumers are experiencing it a little differently. and so because you have such a stranglehold on the market, you can do what you want in terms of pricing? >> sir, we have had many competitors in and out of this marketplace. >> they don't equal 6% of the market, ms. bresch. that doesn't even pass the giggle test of what you are asserting. you have had a monopoly and it is at the expense of people who need it. this is live-saving in some cases. people who risk anaphylactic shock don't have a choice. they have to use it. and i'm wondering what your sense of social responsibility is to those people. i mean, how do you balance -- i'm looking. i could go through for you, statements you made and the company has made in the annual reports to investors. and it sure is a different set of stateme",https://archive.org/details/CSPAN_20161229_015600_Mylan_Inc._CEO_Heather_Bresch_Testifies_on_EpiPen_Price_Increases,Mylan Inc. CEO Heather Bresch Testifies on EpiPen Price Increases
556,False,False,2016-03-30 11:00:00,CSPAN,," <b>regulations</b> <b>that</b> <em>strangle</em> <b>small</b> <b>businesses.</b> again, trade deals get a lot of those have nothing to do with our skyhigh corporate tax rates. if you look at the numbers, there is not a strong connection between the passage of, for example, the u.s.-korea fta and the loss of manufacturing jobs. trump respond to donald yesterday in wisconsin, a city that has lost jobs in manufacturing. >> wisconsin has lost 15,000 jobs to mexico since nafta. john kasich voted for nafta. both of them want tpp. ,he transpacific partnership both want transpacific. that will make nafta look like a baby. wisconsin will be hit so hard. greta: did nafta wisconsin? will tpp do even more? guest: obviously, i am not going to be able to speak to the employment numbers, but if you look at the broader national data, the fact that we have been losing manufacturing jobs since the 1940's, we have losing -- we have been losing since 1979. long before nafta was ever enforced. we lost the same number of manufacturing jobs in the years leading up to nafta as we did in the years after nafta. so the idea that nafta is some gre",https://archive.org/details/CSPAN_20160330_110000_Washington_Journal,Washington Journal
557,False,False,2017-11-15 01:00:00,BLOOMBERG,,", ceo of hard rock international. coming up, a tough road ahead in japan. can it <b>break</b> <b>the</b> <em>stranglehold</em> <b>of</b> <b>traditional</b> taxi companies? this is bloomberg. ♪ ♪ tokyo's biggest taxi service is revamping its business as it looks to prevent uber from gaining ground in japan. bloomberg's asia technology editor joins us now with more details. uber hasn't made much of a dent in the japanese market, but tell us about the incumbent they are up against. is japan the incumbent taxi. they are the biggest outfit here. they have a lot of cars, a lot of clout. the interesting story we discovered was that the current chairman of the company is actually the third generation, to try andooking change this industry. he spends most of his time at a startup he founded which essentially has an app that mimics what uber does, only for taxis. he is very well-connected. he is married to the granddaughter of a former japanese prime minister. has alreadydia started calling him the taxi prints. -- the taxi prince. rishaad: what is it about the regulatory environment that makes it so difficult for ridesharing? re",https://archive.org/details/BLOOMBERG_20171115_010000_Bloomberg_Markets_Asia,Bloomberg Markets Asia
558,False,False,2016-10-24 16:00:00,FBC,,", they would have become these <b>gigantic</b> <b>players</b> <em>strangling</em> <b>out</b> <b>some</b> of these upstarts. in the media world, that would be the netflixs and even discovery communications. to me, it sounds like a specious argument, but what do you think of that? >> let's hope it becomes a very powerful combination. let's hope it becomes wildly profitable. what that would signal is that a combination led to the fulfillment of a lot of unmet consumer needs. the problem is as we've seen through the years is a lot of these mergers don't turn out to be successful. the reality is we don't know. what's interesting about this is, again, people want to block this combination. but could any of those people who say that this is a bad merger have predicted six years ago that amazon and netflix would be two of the most prominent producers of television and movie content today that they are three and four in terms of emmys won in the most recent emmy awards? it's very hard to predict the future, yet people are trying to say that this is the merger that will snuff out competition in the media space. what a laugh. wha",https://archive.org/details/FBC_20161024_160000_Cavuto_Coast_to_Coast,Cavuto Coast to Coast
559,True,True,2016-02-01 23:00:00,FBC,Steve Moore,", tax <b>policy</b> <b>and</b> <em>regulatory</em> <b>policies,</b> <b>talk</b> to the businesses and manufacturers. you do all the time. what is the first thing they say to you, regulation is strangling my business. i would also make the case, hillary is talk about raising tax on small businesses. how is that going to help our manufacturing state? if i thought hillary would govern the way bill clinton did, i would be open minded to her. i don't hear one thing she is saying that is new democrat. charles: the top secret emails, children on emails on her server. they have actually put lives at risk. this is what a government official has found. catherine herridge is on top of this with the latest explosive revelations. that's next. ♪ . charles: got a news alert for you now. those highly classified hillary e-mails the government deemed too damaging. well, they contain operational intelligence and that -- well, that puts lodge at risk. fox news chief intelligent correspondent captain heritage is with us with the details. all right, katherine, what are we learning now? would you have been breaking that all along the way a",https://archive.org/details/FBC_20160201_230000_Making_Money_With_Charles_Payne,Making Money With Charles Payne
560,True,True,2016-04-27 20:00:00,CSPAN,Ted Yoho (R-Florida; 3rd District),"unintended consequences <b>for</b> <b>our</b> <em>regulatory</em> <b>framework.</b> <b>it</b> would do so by broadening the scope of when private securities offerings can be solicitted or advertised to the public without first verifying that the purchaser is financially sophisticated enough to understand the risk involved. what we call, quote, accredited investors, unquote. specifically, the bill would require the s.e.c. to amend its safe harbor rules for private placement under rule 506 of regulation d so that the current verification requirements for general solicitation and advertising do not effectively apply to sales events sponsored by certain groups, colleges, nonprofits, trade associations, or angel investor groups for example. the bill's intent to expand the role of angel investors in capital formation a laudable goal. but one that needs appropriate rules to ensure investors have the protection and legal recourse needed to make sound investment and so while the bill would limit the amount and type of information that can be communicated for these events, it would still allow companies to condition the mark",https://archive.org/details/CSPAN_20160427_200000_U.S._House_of_Representatives_Legislative_Business,U.S. House of Representatives Legislative Business
561,False,False,2016-02-11 04:00:00,WLOS,,"<b></b> <em>strangled</em> <b>inside</b> <b>his</b> apartment on october 14th. >>> an update tonight on a bank robbery suspect. police are looking for in police released this new picture of the man. 47-year-old tony reams of lenore robbed the first citizens branch. he was last seen driving a 2006 burgundy ford expedition. if you know where he is, you can contact the madison county sheriff's office. >>> you can get one of these fully automatic weapons with little to know oversight. no background check. up next, a news 13 investigation that exposes a loop hole in to law. >> darcel: and later, a great story just in time for valentine's day. match in moreoday is your lucky day. woman: (surprised) oh, my goodness mark: you've just won - a thousand dollars! woman: that's amazing! that's amazing! (shrieks) woman: ok, nice job. mark, way better than yesterday. maria, that delivery felt a little forced. and steve, steve: yeah? woman: i am still missing that raw emotion. woman: pretty awesome for a tuesday, but tomorrow is hump day, so let's really bring it! lucky for life. win a thousand dollars a day, >> darcel: a li",https://archive.org/details/WLOS_20160211_040000_News_13_Tonight,News 13 Tonight
562,False,False,2016-08-17 20:00:00,FOXNEWSW,," government <b>starts</b> <b>to</b> <em>strangle</em> <b>the</b> <b>growth</b> and the economy with the excess taxpatitaxatio taxation, he's saying we're 32 years away from the mondae-ronald reagan campaign. >> and lisa booth, what do you say? will we get growth if we take from here, and give to here, spread it around? >> no, i mean we've seen this under president obama. these are the redesignatiistrib policies that have led to hundreds of millions of americans currently unemployed that led to more small businesses going under than being created. americans are hurting right now because of these policies, and it's not just the rich that they're going to go after. hillary clinton as a senator said she would not raise taxes on middle class americans but she did. she voted to raise taxes on americans earning as little as $41,500, during the great recession so we can't trust anything that hillary clinton says. she will raise taxes on the middle class and as a result of hear policies americans are just going to continue to hurt as they currently are. >> all right. you're a democrat, steve laser w had seven years of 2% growth. in those ",https://archive.org/details/FOXNEWSW_20160817_200000_Your_World_With_Neil_Cavuto,Your World With Neil Cavuto
563,False,False,2017-07-25 23:00:00,BLOOMBERG,," step up its supervision of institutions that previously child to the <b>china</b> <b>banking</b> <em>regulatory</em> <b>commission.</b> <b>the</b> news confirms what bloomberg reported earlier this month, the bank also saying it will pursue prudence and new for monetary policies and keep money supply growing at an appropriate pace. economists are raising their forecasts on growth in china after first-half gdp beat estimates. that gives policymakers room to curb excessive borrowing. third-quarter gdp is now seen expanding by 6.7% from a year ago, and 6.6% in the next period according to a bloomberg survey. 10 of arecasts are 1/ percent higher than a year ago. global news 24 hours a day, powered by more than 2600 journalists and analysts in more than 120 countries. i'm a paul allen. this is -- i'm paul allen. this is bloomberg. ♪ yvonne: a new bloomberg survey of investors and strategist critics a bull run in strategies may come to an end as early as next year. ofning us as the head asia-pacific and global emerging-market strategy at bank of america merrill lynch. -- alsonging an ho bringing in our editor in hong",https://archive.org/details/BLOOMBERG_20170725_230000_Bloomberg_Daybreak_Asia,Bloomberg Daybreak Asia
564,False,False,2017-07-21 08:34:00,CSPAN2,,". what do you do about the lifespan of a patent and how long one company can <b>put</b> <b>a</b> <em>stranglehold</em> <b>on</b> <b>a</b> drug? >> this is a lengthy and complex conversation that we had when we did 21st century cures. but we need to do is find that sweet spot where you again patent exclusivity for some time that incentivizes and encourages people to develop the therapies. on the other hand, you want to make sure it's not so long that people get a monopoly over the drug and then they have no incentive to keep the price low. study after study have shown that where there's a generic alternative that brings the price down. so we continue to work and rework. there's a number of provisions along right now. we had a small one in 21st century cures but there's continuing dialogue and pressure around that and there's no silver bullet. >> as members of congress we have two levels to increase funding, and we need both public funding for nih and private sector funding from's pharmaceuticals. exclusivity is one of those that federal money going in to nih and you have to be careful because both are sensitive. also a l",https://archive.org/details/CSPAN2_20170721_083400_The_Hill_Holds_Forum_on_Prescription_Drug_Costs,The Hill Holds Forum on Prescription Drug Costs
565,True,True,2017-02-03 16:00:00,FOXNEWSW,Jenna Lee," <b>under</b> <b>such</b> <em>regulatory</em> <b>scrutiny</b> <b>where</b> they've been forced to literally build capital and build capital, and instead of lending capital into their clients and allowing their clients to grow their businesses and hire people and create jobs, they have been taking those reserves and taken at n-uppercase-letter porting it to meet the regulatory requirements. >> this president wants to get rid of regulations as 75% of the regulations that he believes are burdensome on companies that would like to hire people, grow the economy on individuals who would like to start business, as well. so this begins a process of finding out which regulations can be changed, which regulations can be rescinded. president meeting, as you pointed out, with his council of economic advisors, with his advisory board in the cabinet room of the white house today, that includes a lot of heads from some of the biggest banks in the nation. one person will not be there, though, is the ceo of huber, who backed out after getting a lot of negative publicity for being involved in this white house, we'll see where that relation",https://archive.org/details/FOXNEWSW_20170203_160000_Happening_Now,Happening Now
566,False,False,2017-11-08 07:30:00,BLOOMBERG,, pressure on china to implement section -- sanctions that are on the ground to <b>ensure</b> <b>the</b> <em>stranglehold</em> <b>on</b> <b>north</b> korea remains in place or tightens. the chinese want to see they are also concerned about some of these investigations there going on in washington when it comes to intellectual property violations. and also aluminum and steel exports. there is the personal relationship between them and the chinese will be rolling out the red carpet and trump will be visiting the forbidden city behind me. a personal tour is what he will be getting with president xi and his wife before they set -- a sit down for dinner. the u.s. defense sector got excited when the south koreans started talking about buying significant quantities of goods. what likely deals are we going to see? e have heard some details about some of those deals. they may be announced in the next 12 hours possibly. ge is likely to be setting up a fund focused on energy financing around president xi's initiative sachs is interested. chemicalroleum and corporation doing some deals including financing projects in texas. where also ex,https://archive.org/details/BLOOMBERG_20171108_073000_Bloomberg_Markets_European_Open,Bloomberg Markets European Open
